MLS#,Stat,ClosedDate,YearClosed,SoldPr,Type,YearBuilt,Street#,StrName,Area,Zip,ASF,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageType,GarageSpaces,ParkingSpaces
9760762,CLSD,1/5/2018,2018.00,340000,Condo,2006,9715,WOODS,76,60077,1639,5,2,0,No,2,0,Attached,2,0
9714641,CLSD,8/31/2017,2017.00,245000,Condo,2006,4953,Oakton,76,60077,1630,5,2,0,No,2,0,Attached,1,0
10057337,CLSD,10/29/2018,2018.00,266500,Condo,2006,9350,SKOKIE,76,60077,1536,5,2,0,No,2,0,Attached,1,0
9662731,CLSD,7/14/2017,2017.00,280000,Condo,2006,9655,Woods,76,60077,1514,5,2,0,No,2,0,Attached,2,0
10135506,CLSD,1/7/2019,2019.00,275000,Condo,2006,9655,Woods,76,60077,1514,5,2,0,No,2,0,Attached,1,0
9626228,CLSD,7/13/2017,2017.00,340000,Condo,2006,9655,Woods,76,60077,1488,5,2,0,No,2,0,Attached,1,0
9227259,CLSD,6/15/2017,2017.00,337000,Condo,2006,9655,Woods,76,60077,1458,5,2,0,No,2,0,Attached,1,0
9887359,CLSD,6/1/2018,2018.00,270000,Condo,2006,8200,Lincoln,76,60077,1438,5,2,0,No,2,0,Attached,1,0
10069457,CLSD,9/27/2018,2018.00,262950,Condo,2006,9655,Woods,76,60077,1270,5,2,0,No,2,0,Attached,1,0
9743861,CLSD,11/6/2017,2017.00,225000,Condo,2006,9655,Woods,76,60077,1269,4,2,0,No,2,0,Attached,1,0
9786455,CLSD,3/30/2018,2018.00,245000,Condo,2006,9655,Woods,76,60077,1269,5,2,0,No,2,0,Attached,1,0
9281614,CLSD,4/14/2017,2017.00,280000,Condo,2006,9655,Woods,76,60077,1269,5,2,0,No,2,0,Attached,1,0
9933449,CLSD,7/12/2018,2018.00,300000,Condo,2006,9715,Woods,76,60077,1240,4,2,0,No,2,0,Attached,1,0
9852424,CLSD,5/3/2018,2018.00,260000,Condo,2006,9715,Woods,76,60077,1169,5,2,0,No,2,0,Attached,1,0
9379945,CLSD,3/28/2017,2017.00,269000,Condo,2006,9655,Woods,76,60077,1143,5,2,0,No,2,0,Attached,2,0
9982079,CLSD,10/19/2018,2018.00,250000,Condo,2006,9655,Woods,76,60077,1142,5,2,0,No,2,0,Attached,1,0
9656376,CLSD,7/27/2017,2017.00,258500,Condo,2006,9655,Woods,76,60077,1140,4,2,0,No,2,0,Attached,1,0
9776272,CLSD,12/29/2017,2017.00,225000,Condo,2006,9655,WOODS,76,60077,1124,5,2,0,No,2,0,Attached,1,0
9685033,CLSD,9/29/2017,2017.00,237000,Condo,2006,9715,Woods,76,60077,1124,5,2,0,No,2,0,Attached,1,0
9617940,CLSD,7/21/2017,2017.00,210000,Condo,2006,9655,WOODS,76,60077,733,4,1,0,No,1,0,Attached,1,0
9621546,CLSD,8/21/2017,2017.00,345375,Condo,2006,4953,Oakton,76,60077,2129,6,2,0,No,3,0,Detached,1,1
9291718,CLSD,3/30/2017,2017.00,221000,Condo,2007,4953,OAKTON,76,60077,1850,6,2,0,No,2,0,Attached,2,0
9634489,CLSD,9/14/2017,2017.00,460000,Condo,2007,9655,Woods,76,60077,1659,4,2,0,No,2,0,Attached,1,0
9841029,CLSD,3/1/2018,2018.00,250000,Condo,2007,5000,Oakton,76,60077,1435,6,2,0,No,2,0,Attached,2,0
9906524,CLSD,4/26/2018,2018.00,275000,Condo,2007,9715,Woods,76,60077,1240,5,2,0,No,2,0,Attached,1,0
9924873,CLSD,6/6/2018,2018.00,227500,Condo,2007,9715,Woods,76,60077,968,4,1,1,No,1,0,Attached,1,0
9911209,CLSD,6/13/2018,2018.00,359000,Condo,2008,9655,Woods,76,60077,1700,6,2,0,No,3,0,Attached,2,0
9253160,CLSD,4/19/2017,2017.00,400000,Condo,2008,9655,Woods,76,60077,1675,6,2,0,No,3,0,Attached,2,0
9891038,CLSD,6/15/2018,2018.00,400000,Condo,2008,9715,Woods,76,60077,1465,5,2,0,No,2,0,Attached,1,0
9822714,CLSD,3/7/2018,2018.00,236500,Condo,2008,4953,Oakton,76,60077,1408,4,2,0,No,2,0,Attached,1,0
9733976,CLSD,11/7/2017,2017.00,230000,Condo,2008,9715,Woods,76,60077,1384,5,2,0,No,1,0,Attached,1,0
9776373,CLSD,6/29/2018,2018.00,242000,Condo,2008,9715,Woods,76,60077,1269,5,2,0,No,2,0,Attached,1,0
9742746,CLSD,10/19/2017,2017.00,270000,Condo,2008,9715,Woods,76,60077,1269,5,2,0,No,2,0,Attached,1,0
9802453,CLSD,3/30/2018,2018.00,285000,Condo,2008,9725,WOODS,76,60077,1204,5,2,0,No,2,0,Attached,2,0
9802596,CLSD,6/15/2018,2018.00,240000,Condo,2008,9715,Woods,76,60077,1142,5,2,0,No,2,0,Attached,1,0
9990815,CLSD,11/20/2018,2018.00,245000,Condo,2008,9715,Woods,76,60077,1142,5,2,0,No,2,0,Attached,1,0
9372487,CLSD,6/27/2017,2017.00,265000,Condo,2008,9715,Woods,76,60077,1000,4,1,0,No,1,0,Attached,1,0
9882098,CLSD,5/10/2018,2018.00,215000,Condo,2008,9725,Woods,76,60077,801,4,1,0,No,1,0,Attached,1,0
9749680,CLSD,5/1/2018,2018.00,435000,Condo,2010,9725,Woods,76,60077,1700,6,2,0,No,3,0,Attached,2,0
9473577,CLSD,4/17/2017,2017.00,285000,Condo,2010,9725,WOODS,76,60077,1351,6,2,0,No,2,0,Attached,1,0
9570015,CLSD,5/22/2017,2017.00,280000,Condo,1977,8020,Kilpatrick,76,60076,1600,7,2,2,Yes,3,0,Attached,1,0
9851021,CLSD,3/30/2018,2018.00,196000,Condo,1928,8911,Lamon,76,60077,1450,5,2,0,No,2,0,Detached,1,0
9952310,CLSD,7/26/2018,2018.00,134900,Condo,1957,4825,Hull,76,60077,850,5,1,0,No,2,0,None,0,1
9632410,CLSD,7/12/2017,2017.00,139000,Condo,1957,4821,Hull,76,60077,800,5,1,0,No,2,0,None,0,1
9640687,CLSD,7/14/2017,2017.00,147000,Condo,1960,8712,Skokie,76,60077,900,5,2,0,No,2,0,None,0,1
10139476,CLSD,1/25/2019,2019.00,145000,Condo,1961,8500,Skokie,76,60077,923,5,1,1,No,2,0,None,0,1
10037759,CLSD,9/27/2018,2018.00,105000,Condo,1962,8460,SKOKIE,76,60077,760,5,1,0,No,2,0,None,0,1
9948741,CLSD,9/25/2018,2018.00,120000,Condo,1963,4718,Russett,76,60076,1000,5,1,1,No,2,0,None,0,1
9825720,CLSD,2/21/2018,2018.00,155000,Condo,1964,10117,Cherry,76,60076,1150,6,2,0,No,3,0,None,0,1
9738095,CLSD,11/20/2017,2017.00,165000,Condo,1965,10101,Cherry,76,60076,1500,6,2,0,No,3,0,None,0,1
9573908,CLSD,5/22/2017,2017.00,134000,Condo,1966,8460,Skokie,76,60077,1020,5,1,0,No,2,0,None,0,0
9911397,CLSD,6/7/2018,2018.00,119900,Condo,1966,7861,Niles Center,76,60077,1000,4,1,0,No,1,0,Attached,1,0
10120955,CLSD,12/18/2018,2018.00,198000,Condo,1966,8001,LOCKWOOD,76,60077,1900,6,2,0,No,3,0,Detached,1,1
10012944,CLSD,10/15/2018,2018.00,160000,Condo,1967,10125,Cherry,76,60076,1825,6,2,0,No,3,0,None,0,1
9761754,CLSD,12/11/2017,2017.00,125900,Condo,1968,5214,Galitz,76,60077,750,4,1,0,No,1,0,None,0,1
9410376,CLSD,4/20/2017,2017.00,183000,Condo,1968,5251,Galitz,76,60077,1700,6,2,0,No,3,0,None,0,2
9892249,CLSD,5/15/2018,2018.00,150500,Condo,1969,10015,Beverly,76,60076,1150,5,2,0,No,2,0,None,0,1
10103039,CLSD,12/6/2018,2018.00,137500,Condo,1970,5220,Oakton,76,60076,1400,6,2,0,No,2,0,None,0,1
9706062,CLSD,9/25/2017,2017.00,146000,Condo,1973,9445,Kenton,76,60076,1205,5,2,0,No,2,0,None,0,1
10079224,CLSD,2/13/2019,2019.00,230000,Condo,1975,9240,Gross Point,76,60077,1500,5,2,0,No,2,0,Attached,1,0
9589979,CLSD,5/12/2017,2017.00,195000,Condo,1976,9801,Gross Point,76,60076,1700,5,2,0,No,2,0,Attached,2,0
9780501,CLSD,1/8/2018,2018.00,201000,Condo,1976,9242,Gross Point,76,60076,1600,5,2,0,No,2,0,Attached,1,0
9906350,CLSD,6/21/2018,2018.00,260000,Condo,1976,9242,Gross Point,76,60077,1500,5,2,0,No,2,0,Attached,1,0
9819645,CLSD,4/16/2018,2018.00,130000,Condo,1976,4900,Foster,76,60077,1000,4,1,0,No,1,0,Attached,1,0
10097217,CLSD,10/31/2018,2018.00,170000,Condo,1976,9240,Gross Point,76,60077,1630,5,2,0,No,2,0,Attached,1,1
9688948,CLSD,10/3/2017,2017.00,185000,Condo,1977,9801,GROSS POINT,76,60076,1465,5,2,0,No,2,0,Attached,2,0
9704289,CLSD,10/6/2017,2017.00,155500,Condo,1977,5406,Lincoln,76,60077,1200,5,2,0,No,2,0,Attached,2,0
9940038,CLSD,7/9/2018,2018.00,154000,Condo,1977,4901,Golf,76,60077,1016,5,1,0,No,1,0,Attached,1,0
9489417,CLSD,5/9/2017,2017.00,208000,Condo,1978,9558,Gross Point,76,60076,2000,6,2,0,No,3,0,Attached,2,0
9927013,CLSD,8/8/2018,2018.00,220000,Condo,1978,9558,Gross Point,76,60076,1975,6,2,0,No,3,0,Attached,2,0
9903905,CLSD,6/26/2018,2018.00,177000,Condo,1978,9558,Gross Point,76,60076,1720,5,2,0,No,2,0,Attached,2,0
9302747,CLSD,6/1/2017,2017.00,172000,Condo,1979,9560,GROSS POINT,76,60076,1610,5,2,0,No,2,0,Attached,2,0
9623840,CLSD,7/6/2017,2017.00,216000,Condo,1979,9244,Gross Point,76,60077,1600,5,2,0,No,2,0,Attached,1,0
9336676,CLSD,3/6/2017,2017.00,186500,Condo,1990,4757,Howard,76,60076,1500,5,2,0,No,2,0,Attached,1,0
9336628,CLSD,5/4/2017,2017.00,215000,Condo,1997,5000,Oakton,76,60077,1240,5,1,0,No,2,0,Attached,1,0
9933593,CLSD,6/27/2018,2018.00,224900,Condo,1997,5000,Oakton,76,60077,1138,5,1,0,No,2,0,Attached,1,0
9559439,CLSD,6/2/2017,2017.00,220000,Condo,1999,5005,Warren,76,60077,1500,5,2,0,No,2,0,Attached,1,0
10079918,CLSD,12/12/2018,2018.00,225000,Condo,2000,7450,Lincoln,76,60076,1400,5,2,0,No,2,0,Attached,1,0
9514619,CLSD,5/11/2017,2017.00,256500,Condo,2001,5055,Madison,76,60077,1402,5,2,0,No,2,0,Attached,1,0
9771894,CLSD,10/30/2017,2017.00,268500,Condo,2002,5055,MADISON,76,60077,1597,5,2,0,No,2,0,Attached,1,0
9884057,CLSD,6/12/2018,2018.00,361700,Condo,2004,5055,Madison,76,60077,2010,6,2,0,No,3,0,Attached,2,0
9593639,CLSD,5/30/2017,2017.00,170000,Condo,2004,5055,Madison,76,60077,978,3,1,0,No,1,0,Attached,1,0
10128619,CLSD,11/14/2018,2018.00,180000,Condo,2004,5155,MADISON,76,60077,978,3,1,0,No,1,0,Attached,1,0
9625800,CLSD,7/14/2017,2017.00,419000,Condo,2005,9655,WOODS,76,60077,1711,6,2,0,No,3,0,Attached,2,0
9652839,CLSD,7/28/2017,2017.00,240000,Condo,2005,4953,Oakton,76,60077,1650,6,2,0,No,2,0,Attached,1,0
9679272,CLSD,9/14/2017,2017.00,267500,Condo,2005,5155,Madison,76,60077,1300,5,2,0,No,2,0,Attached,1,0
9495499,CLSD,6/21/2017,2017.00,512000,Condo,2006,9655,WOODS,76,60077,2150,8,2,1,No,3,0,Attached,2,0
9835881,CLSD,3/20/2018,2018.00,300000,Condo,2006,9655,Woods,76,60077,1269,5,2,0,No,2,0,Attached,2,0
9673799,CLSD,7/28/2017,2017.00,280000,Condo,2006,9655,WOODS,76,60077,1261,5,2,0,No,2,0,Attached,1,0
9586389,CLSD,6/16/2017,2017.00,252500,Condo,2006,5055,MADISON,76,60077,1258,5,2,0,No,2,0,Attached,1,0
9562283,CLSD,12/28/2017,2017.00,209000,Condo,2006,9715,Woods,76,60077,801,4,1,0,No,1,0,Attached,1,0
9476012,CLSD,4/21/2017,2017.00,327000,Condo,2006,4953,Oakton,76,60077,2129,6,2,0,No,3,0,Attached,1,1
9500033,CLSD,4/28/2017,2017.00,360000,Condo,2007,9715,Woods,76,60077,1698,6,2,0,No,3,0,Attached,2,0
9583773,CLSD,6/22/2017,2017.00,311000,Condo,2007,9715,Woods,76,60077,1300,5,2,0,No,2,0,Attached,1,0
9734639,CLSD,10/19/2017,2017.00,217500,Condo,2007,9715,Woods,76,60077,980,4,1,0,No,1,0,Attached,1,0
9740980,CLSD,9/27/2017,2017.00,280000,Condo,2008,9715,Woods,76,60077,1450,5,2,0,No,2,0,Attached,1,0
9575669,CLSD,5/5/2017,2017.00,255000,Condo,2008,9725,Woods,76,60077,1200,5,2,0,No,2,0,Attached,1,0
9715850,CLSD,12/20/2017,2017.00,114429,Duplex,1928,9106,LAMON,76,60077,1200,5,2,0,No,2,0,None,0,0
10154719,CLSD,2/8/2019,2019.00,190000,Duplex,1962,8324,BENNETT,76,60076,1312,7,1,1,No,3,0,None,0,2
9773111,CLSD,3/1/2018,2018.00,269000,Duplex,2000,7422,Lincoln,76,60076,1650,5,2,0,No,2,0,Attached,1,0
10042325,CLSD,9/10/2018,2018.00,270000,Duplex,1944,8311,Monticello,76,60076,1008,6,2,0,Yes,2,0,Detached,1,0
9395931,CLSD,5/1/2017,2017.00,545000,SFH,1908,1256,Waukegan,62,60062,3206,9,2,1,No,4,0,Attached,2,0
9833762,CLSD,7/2/2018,2018.00,590000,SFH,1909,2110,Walters,62,60062,2422,8,2,1,No,5,0,Detached,2,0
9698946,CLSD,11/28/2017,2017.00,310000,SFH,1918,2329,Walters,62,60062,1134,6,2,0,No,3,0,Detached,3,3
9826634,CLSD,3/19/2018,2018.00,430000,SFH,1922,962,Shermer,62,60062,1797,7,1,2,No,3,0,Detached,2,0
9705137,CLSD,9/15/2017,2017.00,469000,SFH,1924,7812,Kenneth,76,60076,2400,9,3,0,No,4,0,None,0,0
10081786,CLSD,2/26/2019,2019.00,284000,SFH,1924,5271,GEORGE,76,60077,1600,6,2,0,No,4,0,Detached,4,0
10062434,CLSD,10/10/2018,2018.00,517000,SFH,1925,1873,Kiest,62,60062,2586,10,3,0,No,5,0,Detached,2,0
9848340,CLSD,3/9/2018,2018.00,370000,SFH,1926,5226,Hoffman,76,60077,2100,8,2,0,No,3,0,Detached,3,0
9852694,CLSD,6/7/2018,2018.00,405000,SFH,1927,3348,Wilder,76,60076,2690,8,2,0,No,4,0,Detached,2,0
9671997,CLSD,12/14/2017,2017.00,425000,SFH,1927,9237,Kenton,76,60076,2454,9,2,0,No,5,0,Detached,2,0
9903417,CLSD,5/21/2018,2018.00,325000,SFH,1928,7937,KENTON,76,60076,1215,6,1,0,No,3,0,Detached,2,0
9597833,CLSD,6/1/2017,2017.00,897500,SFH,1928,20,Timber,62,60062,3232,9,2,1,No,4,0,Detached,2,0
9559926,CLSD,7/10/2017,2017.00,792000,SFH,1930,1440,Woodhill,62,60062,3658,10,2,1,No,5,0,Attached,2,0
9819625,CLSD,4/16/2018,2018.00,400000,SFH,1930,1032,Shermer,62,60062,1130,8,2,0,No,4,0,Detached,2,0
10131564,CLSD,11/9/2018,2018.00,415000,SFH,1931,989,Shermer,62,60062,1024,7,1,0,No,3,0,Detached,2,0
9869725,CLSD,6/7/2018,2018.00,408000,SFH,1932,1961,Highland,62,60062,2329,11,2,0,No,4,0,Detached,2,0
9697408,CLSD,1/30/2018,2018.00,267000,SFH,1937,9443,KARLOV,76,60076,1373,7,2,0,No,3,0,Detached,2,0
10044098,CLSD,8/17/2018,2018.00,397500,SFH,1937,9443,KARLOV,76,60076,1373,7,2,0,No,3,0,Detached,2,0
9849421,CLSD,4/25/2018,2018.00,252000,SFH,1937,8733,Kedvale,76,60076,1181,5,1,1,No,2,0,Detached,2,0
9479715,CLSD,4/26/2017,2017.00,188000,SFH,1938,8451,Kedvale,76,60076,993,5,1,0,No,2,0,Detached,2,0
9816492,CLSD,7/25/2018,2018.00,650000,SFH,1938,1640,Sunset Ridge,62,60062,4222,10,3,2,No,4,0,Attached,2,0
9573574,CLSD,6/14/2017,2017.00,455000,SFH,1939,4500,Kirk,76,60076,2580,11,2,1,No,4,0,Attached,2,0
9495289,CLSD,4/13/2017,2017.00,394000,SFH,1939,7840,Kildare,76,60076,1943,9,1,1,No,3,0,Detached,1,0
9583096,CLSD,5/18/2017,2017.00,370000,SFH,1939,8444,Karlov,76,60076,1623,7,2,1,No,3,0,Detached,2,0
9560988,CLSD,4/24/2017,2017.00,399000,SFH,1940,8049,TRIPP,76,60076,1900,9,2,1,No,3,0,Detached,2,0
9405269,CLSD,3/6/2017,2017.00,308000,SFH,1940,8129,Long,76,60077,1650,9,1,1,No,3,0,Detached,2,0
9653046,CLSD,7/12/2017,2017.00,290000,SFH,1940,8107,Kostner,76,60076,1400,7,1,1,No,3,0,Detached,1.5,0
9902059,CLSD,5/21/2018,2018.00,322000,SFH,1940,8650,KARLOV,76,60076,1305,6,1,1,No,2,0,Attached,2,0
9799020,CLSD,12/11/2017,2017.00,153000,SFH,1940,7718,KARLOV,76,60076,1200,6,1,0,No,2,0,None,0,2
9707526,CLSD,9/8/2017,2017.00,300000,SFH,1941,5149,Morse,76,60077,7750,7,1,1,No,3,0,Detached,1,0
9502005,CLSD,12/14/2017,2017.00,530000,SFH,1941,8321,Karlov,76,60076,4029,10,3,1,No,4,0,Attached,2.1,0
9643964,CLSD,8/4/2017,2017.00,437000,SFH,1941,8118,Lowell,76,60076,2172,8,2,1,No,3,0,Detached,2,0
10051752,CLSD,10/15/2018,2018.00,325000,SFH,1941,7914,Kilbourn,76,60076,1400,7,1,1,No,3,0,Detached,2,0
9961837,CLSD,7/9/2018,2018.00,316000,SFH,1941,5254,Grove,76,60077,1136,5,1,0,No,2,0,Detached,2,2
9902328,CLSD,6/22/2018,2018.00,275000,SFH,1941,1023,Briarwood,62,60062,1904,8,2,0,No,4,0,Attached,1,0
9879818,CLSD,6/22/2018,2018.00,413000,SFH,1942,5050,Pratt,76,60077,1868,7,2,0,No,3,0,Attached,1,0
9774475,CLSD,2/23/2018,2018.00,335000,SFH,1942,8342,Lowell,76,60076,1628,7,1,1,No,3,0,Attached,1.5,0
9845706,CLSD,5/23/2018,2018.00,255000,SFH,1942,8244,KARLOV,76,60076,1464,6,1,1,No,3,0,None,0,0
9975499,CLSD,9/6/2018,2018.00,330000,SFH,1942,8238,Keystone,76,60076,1362,6,1,1,No,3,0,Attached,1,0
9988015,CLSD,8/30/2018,2018.00,260000,SFH,1942,4937,Lunt,76,60077,2089,7,1,1,No,3,0,None,0,2
9689981,CLSD,9/20/2017,2017.00,405000,SFH,1942,8023,Long,76,60077,1845,8,1,1,No,3,0,Attached,1,2
10155205,CLSD,2/1/2019,2019.00,787500,SFH,1942,835,Shermer,62,60062,4022,12,3,1,No,4,0,Attached,2,0
9969805,CLSD,1/4/2019,2019.00,600000,SFH,1942,1120,Briarwood,62,60062,3143,9,2,1,No,4,0,Attached,1,0
10103205,CLSD,1/31/2019,2019.00,525000,SFH,1942,1220,Thornapple,62,60062,3000,9,3,0,No,4,0,Attached,2.5,0
9652501,CLSD,8/7/2017,2017.00,765000,SFH,1942,1306,Ridgewood,62,60062,2684,12,3,1,No,3,0,Attached,3,0
9735432,CLSD,10/20/2017,2017.00,525000,SFH,1942,2437,Walters,62,60062,2266,10,2,1,No,4,0,Attached,1,0
9757859,CLSD,12/1/2017,2017.00,400000,SFH,1942,2109,Illinois,62,60062,1742,8,2,1,No,4,0,Detached,2,0
9703740,CLSD,8/30/2017,2017.00,304500,SFH,1943,4435,Brummel,76,60076,2088,7,2,0,No,3,0,Detached,1.5,0
10070724,CLSD,2/5/2019,2019.00,328000,SFH,1943,9030,KEDVALE,76,60076,1201,6,1,1,No,3,0,Attached,1,0
10013049,CLSD,11/2/2018,2018.00,575000,SFH,1943,1052,BUTTERNUT,62,60062,2123,8,2,1,No,3,0,Attached,1,0
9882578,CLSD,4/27/2018,2018.00,457500,SFH,1943,1545,Shag Bark,62,60062,1696,9,2,1,No,4,0,Attached,2.5,0
10032790,CLSD,10/5/2018,2018.00,470000,SFH,1944,1036,Blackthorn,62,60062,1852,8,1,1,No,3,0,Attached,1,0
9376026,CLSD,3/17/2017,2017.00,760000,SFH,1946,4229,Lee,76,60076,3455,12,3,1,No,5,0,Attached,2,0
9798513,CLSD,3/8/2018,2018.00,350000,SFH,1946,8243,Tripp,76,60076,1778,7,1,1,No,3,0,Attached,3,0
10005507,CLSD,10/4/2018,2018.00,270000,SFH,1946,1116,Dundee,62,60062,1765,7,2,0,No,3,0,Detached,2,0
9756809,CLSD,12/21/2017,2017.00,292000,SFH,1947,7846,Keystone,76,60076,1800,6,1,1,No,3,0,Detached,1,0
9664829,CLSD,8/21/2017,2017.00,309900,SFH,1947,8153,Kolmar,76,60076,1300,7,1,1,No,3,0,Detached,1,0
9952995,CLSD,7/31/2018,2018.00,200000,SFH,1947,3843,Dobson,76,60076,1200,5,1,1,No,2,0,Detached,1,0
9601777,CLSD,6/30/2017,2017.00,308000,SFH,1948,5233,Arcadia,76,60077,2289,8,1,1,No,3,0,None,0,0
10128245,CLSD,12/3/2018,2018.00,437500,SFH,1948,8526,Kedvale,76,60076,2064,9,2,1,No,4,0,Detached,2,0
10065401,CLSD,10/31/2018,2018.00,216500,SFH,1948,7444,Kilbourn,76,60076,1720,7,1,1,No,3,0,Detached,2,0
10075247,CLSD,2/12/2019,2019.00,285000,SFH,1948,5353,ARCADIA,76,60077,1284,7,1,1,No,3,0,Attached,1,0
9867766,CLSD,5/14/2018,2018.00,445000,SFH,1948,1428,Sycamore,62,60062,1734,7,2,0,No,4,0,Detached,2,0
9517635,CLSD,11/30/2017,2017.00,335000,SFH,1948,2233,Illinois,62,60062,1651,6,1,1,No,3,0,Attached,1,0
10067324,CLSD,12/27/2018,2018.00,250000,SFH,1948,2218,Walters,62,60062,1120,6,1,1,No,3,0,Detached,2,0
10109340,CLSD,2/22/2019,2019.00,305000,SFH,1948,1420,Sycamore,62,60062,1106,7,1,0,No,3,0,Detached,1,0
9707273,CLSD,9/15/2017,2017.00,273000,SFH,1948,2333,Illinois,62,60062,822,4,1,0,No,2,0,Detached,2,0
10142590,CLSD,1/31/2019,2019.00,346000,SFH,1949,8031,Kildare,76,60076,1600,7,2,0,No,3,0,Detached,2,0
9695213,CLSD,9/8/2017,2017.00,324000,SFH,1949,9852,Crawford,76,60076,1196,5,1,1,No,2,0,Detached,2,0
9603597,CLSD,6/26/2017,2017.00,355000,SFH,1949,8521,Karlov,76,60076,1754,8,1,1,No,4,0,Attached,1,1
9667252,CLSD,8/18/2017,2017.00,580000,SFH,1949,2123,Dehne,62,60062,2810,8,2,1,No,4,0,Attached,3,0
9662040,CLSD,10/13/2017,2017.00,630000,SFH,1949,926,Lee,62,60062,2583,8,3,0,No,4,0,Attached,2,0
9700139,CLSD,9/28/2017,2017.00,525000,SFH,1949,1037,Blackthorn,62,60062,1695,8,1,1,No,3,0,Attached,1,0
9844328,CLSD,4/16/2018,2018.00,410000,SFH,1949,2332,OAK,62,60062,1372,8,1,1,No,3,0,Detached,1.5,0
9825089,CLSD,2/22/2018,2018.00,445000,SFH,1949,1535,CHURCH,62,60062,1365,7,1,1,No,3,0,Detached,1.1,0
9738711,CLSD,11/16/2018,2018.00,240000,SFH,1949,1433,Church,62,60062,1360,6,1,0,No,3,0,Detached,1,0
9929792,CLSD,8/2/2018,2018.00,435000,SFH,1950,9026,Kedvale,76,60076,2284,11,2,1,No,4,0,Detached,2,0
9785862,CLSD,5/8/2018,2018.00,347000,SFH,1950,8519,Keystone,76,60076,1959,7,2,0,No,3,0,Attached,1,0
10101360,CLSD,12/28/2018,2018.00,440000,SFH,1950,8545,Harding,76,60076,1783,9,2,1,No,4,0,Detached,1,0
9612601,CLSD,6/16/2017,2017.00,315000,SFH,1950,8301,LOWELL,76,60076,1429,9,1,1,No,2,0,Detached,2.5,0
9664410,CLSD,8/14/2017,2017.00,285000,SFH,1950,8238,LARAMIE,76,60077,1400,7,1,1,No,3,0,Detached,2,0
9983945,CLSD,8/24/2018,2018.00,315000,SFH,1950,8646,Harms,76,60077,1215,7,1,1,No,2,0,Attached,1,0
9831221,CLSD,4/12/2018,2018.00,257500,SFH,1950,8024,KILBOURN,76,60076,933,6,1,0,No,2,0,Detached,2,0
9925922,CLSD,6/8/2018,2018.00,375000,SFH,1950,7932,Kolmar,76,60076,1659,9,2,0,No,4,0,Detached,2.5,2
9601648,CLSD,6/15/2017,2017.00,296000,SFH,1950,8541,Crawford,76,60076,1679,8,1,1,No,3,0,None,0,3
9485188,CLSD,4/17/2017,2017.00,455000,SFH,1950,1447,SYCAMORE,62,60062,1852,7,2,0,No,3,0,Attached,2,0
9645433,CLSD,9/29/2017,2017.00,390000,SFH,1950,1895,Penfold,62,60062,1672,8,2,0,No,3,0,Attached,1,0
10096240,CLSD,12/3/2018,2018.00,260000,SFH,1950,2184,Techny,62,60062,1464,8,1,1,No,4,0,Attached,2,0
9794055,CLSD,2/15/2018,2018.00,335000,SFH,1950,930,Meadow,62,60062,1378,8,2,0,No,3,0,Detached,1,0
9859232,CLSD,4/5/2018,2018.00,310000,SFH,1950,1382,WESTERN,62,60062,1365,5,2,0,No,3,0,Attached,2,0
9655318,CLSD,7/14/2017,2017.00,380100,SFH,1950,2218,Center,62,60062,1279,6,2,0,No,3,0,Attached,1,0
9723350,CLSD,10/24/2017,2017.00,310000,SFH,1950,1871,Butternut,62,60062,1048,5,1,0,No,2,0,Detached,2,0
9624919,CLSD,7/3/2017,2017.00,430000,SFH,1951,5132,Jerome,76,60077,2750,9,2,1,No,4,0,Attached,2,0
9516114,CLSD,5/1/2017,2017.00,435000,SFH,1951,8320,Kedvale,76,60076,2563,9,3,0,No,4,0,Attached,3,0
9738633,CLSD,12/13/2017,2017.00,380000,SFH,1951,8552,Prairie,76,60076,1919,9,2,1,No,4,0,None,0,0
9986744,CLSD,8/23/2018,2018.00,361227,SFH,1951,8556,HARDING,76,60076,1831,9,2,0,No,3,0,Detached,2,0
9878249,CLSD,5/11/2018,2018.00,407000,SFH,1951,8611,Laramie,76,60077,1800,10,2,1,No,4,0,Attached,1,0
9824910,CLSD,3/12/2018,2018.00,290000,SFH,1951,8312,Kedvale,76,60076,1747,7,2,0,No,4,0,None,0,0
9927766,CLSD,7/9/2018,2018.00,328000,SFH,1951,8117,Kolmar,76,60076,1700,9,2,0,No,4,0,Attached,3,0
9999588,CLSD,9/19/2018,2018.00,305000,SFH,1951,7824,TRIPP,76,60076,1663,9,1,1,No,4,0,Detached,2.5,0
9476323,CLSD,6/8/2017,2017.00,355000,SFH,1951,4340,Cleveland,76,60076,1585,8,2,0,No,3,0,Attached,2,0
9899634,CLSD,5/22/2018,2018.00,262500,SFH,1951,5333,Grove,76,60077,1304,6,1,1,No,3,0,Detached,2,0
9473503,CLSD,4/27/2017,2017.00,320000,SFH,1951,5230,Suffield,76,60077,1214,7,1,1,No,3,0,Attached,1,0
10008039,CLSD,8/17/2018,2018.00,309000,SFH,1951,7937,Kilbourn,76,60076,1190,5,1,1,No,2,0,Detached,1.5,0
9685014,CLSD,9/19/2017,2017.00,339150,SFH,1951,4910,Morse,76,60077,1172,5,1,1,No,3,0,Attached,2,0
10018609,CLSD,9/12/2018,2018.00,280000,SFH,1951,4405,Kirk,76,60076,1150,7,1,0,No,3,0,Attached,1,0
