MLS #,Stat,Closed Date,Sold Pr,Type,Yr Blt,Street #,Str Name,Area,Zip,ASF,# Rms,# Full Baths,# Half Baths,Bsmt Bth,Beds,Bsmt. Beds,Garage Type,# Garage Spaces,# Parking Spaces,Total Bsmnt SF,Style
10343760,CLSD,7/18/2019,351000,1 Story,1955,2117,GLENVIEW,25,60025,1404,8,2,0,Yes,3,0,Detached,2,,,Ranch
10338173,CLSD,6/10/2019,351000,1 Story,1959,1021,Longmeadow,25,60025,1616,6,2,0,,3,0,Detached,2,,,Ranch
10837462,CLSD,11/17/2020,355000,1 Story,1956,900,Glenwood,25,60025,0,9,1,1,No,3,0,Attached,2,,,Ranch
10308744,CLSD,10/9/2019,355000,Split Level w/ Sub,1957,2521,Gayle,25,60025,2107,9,2,0,No,4,0,Attached,2,,408,Tri-Level
10656163,CLSD,8/31/2020,355000,1 Story,1952,1746,Longvalley,25,60025,1143,8,1,1,Yes,3,0,Attached,1,,,Ranch
10422417,CLSD,12/4/2019,355000,Split Level,1959,2540,Linda,25,60025,1375,8,2,0,Yes,4,0,Attached,2,,,
10626728,CLSD,8/20/2020,358000,1 Story,1960,4625,Lilac,25,60025,0,7,2,0,No,3,0,Detached,2,,,Ranch
10282185,CLSD,4/24/2019,358000,Split Level,1969,3134,Maple Leaf,25,60026,1500,8,2,1,Yes,4,0,Attached,2,,,Bi-Level
10439035,CLSD,9/9/2019,360000,Split Level,1975,3928,Lizette,25,60026,1879,9,2,1,,4,0,Attached,2,,,Tri-Level
10337730,CLSD,6/17/2019,360000,2 Stories,1948,1942,Central,25,60025,0,8,1,1,No,3,0,Attached,1,,,Cape Cod
10652077,CLSD,5/7/2020,360000,Split Level,1958,418,Sheryl,25,60025,0,7,2,1,No,3,0,Detached,2.5,,,
10804016,CLSD,10/9/2020,360000,1 Story,1954,800,Hunter,25,60025,1170,6,1,0,No,3,0,Attached,2,,,Ranch
10460392,CLSD,10/15/2019,360000,2 Stories,1955,540,Briarhill,25,60025,0,8,3,1,No,4,0,Attached,1,,,
10335950,CLSD,8/2/2019,360000,1 Story,1960,15,Michael Manor,25,60025,1232,7,2,1,Yes,3,0,Detached,2,,1200,Ranch
10676100,CLSD,7/24/2020,360000,3 Stories,1952,341,Parkview,25,60025,0,9,3,0,No,5,0,Detached,2,,,
10418098,CLSD,3/23/2020,360000,Split Level,1962,2708,Harrison,25,60025,1314,7,2,0,Yes,3,0,Detached,2,,,Tri-Level
10151555,CLSD,3/29/2019,360000,1.5 Story,1965,1321,CARIANN,25,60025,1360,7,2,0,No,4,0,Attached,2,,,Bi-Level
10836169,CLSD,11/25/2020,362000,1.5 Story,1957,225,WASHINGTON,25,60025,1251,8,2,0,Yes,3,1,Attached,2,,,Tri-Level
10892856,CLSD,12/15/2020,362500,1 Story,1976,1460,Estate,25,60025,1400,6,2,0,No,2,0,Attached,2,4,,Ranch
10601697,CLSD,3/12/2020,363000,1 Story,1950,1952,Linneman,25,60025,0,8,3,0,Yes,3,0,Detached,2,,,Ranch
10746469,CLSD,7/10/2020,365000,Split Level w/ Sub,1966,1320,Cariann,25,60025,1360,7,2,0,No,3,0,Attached,2,,,
10386000,CLSD,7/18/2019,365000,Split Level,1959,410,Ferndale,25,60025,1422,7,2,1,No,3,0,Detached,2,,,
10803197,CLSD,9/21/2020,365000,2 Stories,1939,730,Beaver,25,60025,1189,7,1,1,Yes,3,0,Detached,2.5,,,Bungalow
10633053,CLSD,3/12/2020,365000,1 Story,1946,745,Indian,25,60025,1578,7,1,1,,3,0,Attached,1,,,Ranch
10015487,CLSD,1/14/2019,365000,Split Level,1969,2214,GREENWOOD,25,60026,1424,7,2,1,No,3,0,Attached,2,,,
10092498,CLSD,1/28/2019,365000,1 Story,1960,46,James,25,60025,1602,9,2,0,No,4,0,Detached,2,,,Ranch
10373793,CLSD,7/22/2019,369000,1.5 Story,1960,102,Stacy,25,60025,0,9,3,0,No,4,0,Detached,2,,,Bi-Level
10565378,CLSD,3/9/2020,369500,Split Level,1968,3243,Roder,25,60025,0,8,2,1,No,4,0,Detached,2,,,Bi-Level
10125548,CLSD,3/5/2019,370000,Split Level,1960,320,CRESCENT,25,60025,1587,8,2,0,No,4,0,Detached,2,,,
10722421,CLSD,7/9/2020,370000,1 Story,1952,2242,Grandview,25,60025,1650,8,2,0,No,3,1,Detached,1.5,,,Ranch
10418281,CLSD,9/12/2019,370000,1 Story,1927,1921,Henley,25,60025,1020,5,1,0,No,2,0,Detached,2,,,Bungalow
10745907,CLSD,8/5/2020,370000,Split Level w/ Sub,1961,2903,CENTRAL,25,60025,2200,7,2,1,No,3,0,Attached,1,,,Bi-Level
10505905,CLSD,10/15/2019,370000,1 Story,1954,2144,Cedar,25,60025,1248,8,2,0,Yes,2,1,Detached,2.5,0,,Ranch
10713979,CLSD,7/16/2020,372500,Split Level,1962,2729,Norma,25,60025,1749,8,2,1,Yes,4,0,Detached,2,,,Bi-Level
10623778,CLSD,3/12/2020,373000,1 Story,1958,2225,Central,25,60025,1611,8,1,1,No,3,0,Attached,2,,,
10888162,CLSD,11/16/2020,375000,Split Level,1954,27,Ardmore,25,60025,1410,7,2,1,Yes,3,0,Detached,2,,,Tri-Level
10352917,CLSD,6/13/2019,375000,Split Level w/ Sub,1970,3082,Mary Kay,25,60626,1500,7,2,1,No,3,0,Attached,2,2,,
10917010,CLSD,12/18/2020,375000,2 Stories,1947,911,Rolling,25,60025,1708,8,1,2,Yes,3,0,Detached,2,,,
10641401,CLSD,4/6/2020,375000,Split Level,1958,1047,Arbor,25,60025,1400,7,1,1,No,3,0,Attached,1,,,Tri-Level
10091393,CLSD,8/21/2019,375000,1 Story,1969,1650,Riverside,25,60025,1976,11,4,0,Yes,3,0,Attached,2,,,Ranch
10734462,CLSD,8/14/2020,375000,Split Level,1957,108,Stacy,25,60025,1498,7,2,0,No,3,0,Detached,2,,,Tri-Level
10369199,CLSD,9/18/2019,375000,Split Level,1957,2325,Greenfield,25,60025,2319,8,2,0,No,3,0,Attached,2,,,
10127910,CLSD,6/21/2019,375000,2 Stories,1963,444,ELDER,25,60025,3100,11,3,1,No,6,0,Attached,1,,,
10097547,CLSD,3/15/2019,375500,1 Story,1961,42,Fernwood,25,60025,0,8,1,1,No,3,0,Attached,2,,,Ranch
10616742,CLSD,3/16/2020,377500,1 Story,1952,300,Nordica,25,60025,0,8,2,0,Yes,3,0,Attached,2.5,,,
10663820,CLSD,7/10/2020,379000,1.5 Story,1958,1335,Harms,25,60025,1217,7,1,1,Yes,3,0,,,7,,Tri-Level
10623049,CLSD,4/1/2020,380000,1.5 Story,1955,700,LONG,25,60025,2030,9,2,0,No,3,1,Detached,1,,760,Other
10706437,CLSD,6/29/2020,380000,2 Stories,1948,10,Parkview,25,60025,1425,8,1,1,No,3,0,Detached,2,,,Georgian
10620839,CLSD,6/16/2020,380000,Split Level,1951,1119,Raleigh,25,60025,1523,7,1,1,No,3,0,Attached,1,,,Contemporary
09985012,CLSD,3/5/2019,380000,Split Level,1957,1219,Huber,25,60025,0,7,2,0,No,3,0,Attached,2,,,Contemporary
10463339,CLSD,8/30/2019,380000,2 Stories,1965,1633,Imperial,25,60026,1470,7,3,0,No,3,0,Attached,2,,,Bi-Level
10442091,CLSD,8/23/2019,380000,1 Story,1957,1346,London,25,60025,1612,7,1,1,No,3,0,Attached,1,,1416,Ranch
10487416,CLSD,11/25/2019,381000,1 Story,1957,1751,Harrison,25,60025,1625,7,2,0,No,3,0,Attached,1,,,Ranch
10617481,CLSD,3/13/2020,381500,1 Story,1957,2545,Fontana,25,60025,1600,8,1,1,No,2,1,Detached,2.5,,1100,Ranch
10589739,CLSD,8/18/2020,382500,Split Level,1959,1137,Pfingsten,25,60025,1283,7,1,1,No,3,0,Attached,1,,,Tri-Level
10500751,CLSD,11/25/2019,383000,2 Stories,1955,214,Nordica,25,60025,0,7,3,0,No,4,0,Detached,2,,,
10529679,CLSD,1/10/2020,385000,1 Story,1958,1338,Plymouth,25,60025,1245,5,1,1,No,3,0,Attached,1,,1200,
10311979,CLSD,6/13/2019,385000,1 Story,1957,1404,Pendleton,25,60025,1260,8,1,2,Yes,3,0,Attached,2,,968,Ranch
10845065,CLSD,12/18/2020,385000,2 Stories,1951,1939,Palmgren,25,60025,2310,9,3,0,No,4,0,Detached,2,,,
10548039,CLSD,12/16/2019,385000,1 Story,1956,2416,central,25,60025,1850,9,3,0,Yes,3,2,Attached,1,,,Ranch
10566180,CLSD,7/30/2020,385000,1 Story,1959,1325,HOLLYWOOD,25,60025,1889,11,3,0,Yes,3,1,Attached,2,,,Other
10353764,CLSD,8/20/2019,385000,Split Level w/ Sub,1960,515,Michael Manor,25,60025,2010,10,3,0,No,5,0,Detached,2,,,Tri-Level
10615944,CLSD,8/7/2020,385200,Split Level,1958,3751,Knollwood,25,60025,1884,10,2,0,Yes,4,0,Attached,2,,,
10306019,CLSD,5/15/2019,386000,1 Story,1961,123,Fernwood,25,60025,1647,8,2,0,No,4,0,Detached,2.5,,,
10724219,CLSD,7/6/2020,387000,Split Level,1957,305,Fernwood,25,60025,1512,7,2,0,Yes,3,0,Attached,1,4,465,
10454557,CLSD,8/6/2019,387000,2 Stories,1968,3634,Maple Leaf,25,60026,2657,9,2,1,No,4,0,Attached,2,,,
10675541,CLSD,5/21/2020,387500,2 Stories,UNK,18,Lincoln,25,60025,0,7,1,1,No,3,0,Detached,1,,,Georgian
10602073,CLSD,5/19/2020,387500,Split Level w/ Sub,1962,2828,Virginia,25,60025,2240,9,2,1,No,4,0,Attached,2,,,Tri-Level
10545667,CLSD,3/2/2020,389000,2 Stories,1966,945,Huber,25,60025,2405,8,2,1,No,4,0,Attached,2,,,Colonial
10806056,CLSD,9/10/2020,390000,2 Stories,1953,815,Revere,25,60025,1713,6,1,1,No,3,0,Detached,2.5,,,
10700351,CLSD,6/16/2020,390000,2 Stories,1954,2115,Fir,25,60025,1958,7,2,0,No,4,0,Attached,1,,,Colonial
10749470,CLSD,7/30/2020,390000,Split Level,1958,1219,Longmeadow,25,60025,1845,8,2,0,Yes,3,1,Detached,2,,600,
10797015,CLSD,10/14/2020,390000,1 Story,1959,1103,Longmeadow,25,60025,1616,7,2,0,No,3,0,Attached,2,4,,Ranch
10880819,CLSD,10/23/2020,390000,1 Story,1952,830,Glenwood,25,60025,1285,6,2,0,No,3,0,Detached,2,,,Ranch
10586183,CLSD,3/24/2020,390000,Split Level,UNK,2521,Victor,25,60025,2500,9,3,0,Yes,4,0,Detached,2,4,,"Bi-Level, Contemporary, Tri-Level, L Bi-Level"
10494965,CLSD,5/15/2020,390000,2 Stories,1952,31,Park,25,60029,2595,10,3,0,Yes,4,0,,,8,,Cape Cod
10268610,CLSD,4/17/2019,390000,1 Story,1974,1403,Estate,25,60025,0,6,2,0,No,2,0,Attached,2,2,,Ranch
10745606,CLSD,8/27/2020,392000,Split Level,1944,244,Michael Manor,25,60025,0,7,2,0,No,3,0,Detached,2.5,,,
10650529,CLSD,6/26/2020,392000,Split Level,1960,3431,Bellwood,25,60025,1800,7,2,0,Yes,3,0,Attached,2,,,Bi-Level
10691847,CLSD,7/20/2020,392500,1 Story,1958,2946,Knollwood,25,60025,1520,8,2,0,No,3,0,Attached,1,,,Ranch
10128322,CLSD,1/18/2019,392500,Split Level,1969,3211,Maple Leaf,25,60026,0,7,2,0,No,3,0,Attached,2,,,
10903165,CLSD,12/30/2020,395000,2 Stories,1956,619,Lehigh,25,60025,0,6,2,0,No,3,0,Detached,2.5,,,
10817366,CLSD,11/6/2020,395000,1 Story,1957,2427,Bel Air,25,60025,1581,10,1,1,No,3,1,Detached,2,,,Ranch
10442396,CLSD,9/20/2019,395000,1 Story,1958,2410,Fontana,25,60025,1179,7,2,0,No,3,0,Detached,2,,,
10517484,CLSD,12/24/2019,395000,2 Stories,1985,2706,Maynard,25,60025,3136,7,2,1,No,3,0,Attached,2,,,Colonial
10346262,CLSD,6/17/2019,395000,Split Level,1962,3333,Bellwood,25,60026,0,7,2,0,Yes,3,0,Attached,2,,,
10641375,CLSD,4/30/2020,397000,Split Level,1956,2517,Central,25,60025,1748,7,2,0,Yes,3,0,Detached,2.5,,,
10862223,CLSD,10/30/2020,398000,Split Level,1958,3845,Knollwood,25,60025,1788,7,1,1,Yes,3,0,Attached,1,,,Tri-Level
10469422,CLSD,12/9/2019,398000,Split Level,1961,2600,William,25,60025,1670,8,2,0,No,3,0,Detached,2,,,
10109751,CLSD,4/9/2019,398000,Split Level,1960,307,Crescent,25,60025,1662,7,2,0,Yes,3,0,Detached,2,,,Bi-Level
10725003,CLSD,6/29/2020,399000,Split Level,1960,1318,Pfingsten,25,60025,1532,8,2,0,Yes,3,0,Attached,2,,,Tri-Level
10390665,CLSD,7/2/2019,400000,1 Story,1956,633,Beaver,25,60025,1915,7,2,0,No,3,0,Attached,2,,,
10742422,CLSD,7/16/2020,400000,Split Level w/ Sub,1960,2939,Covert,25,60025,2500,8,2,1,No,3,0,Attached,1,,,
10753538,CLSD,7/30/2020,400000,1 Story,1957,3004,Grove,25,60025,1798,8,2,0,No,3,0,Attached,1,4,,Ranch
10574390,CLSD,12/12/2019,400000,"1 Story, Tear Down",1955,2040,BALMORAL,25,60025,1695,6,1,0,No,3,0,Attached,2,,,Ranch
10544675,CLSD,11/19/2019,400000,2 Stories,1922,32,Briar,25,60029,2641,11,3,0,No,3,0,Detached,2.5,,,
10109433,CLSD,3/15/2019,400000,Split Level,1961,619,Fairway,25,60025,2075,8,2,1,No,4,0,Attached,1,,,
10468567,CLSD,12/16/2019,400000,1 Story,1965,2850,Linneman,25,60025,1791,7,2,0,No,3,0,Attached,2,,935,Ranch
10885694,CLSD,12/22/2020,401000,2 Stories,1965,912,Glenwood,25,60025,2478,7,2,1,No,3,0,Attached,2,,,Colonial
10790298,CLSD,11/18/2020,402000,Split Level,1956,315,Ferndale,25,60025,1422,7,2,1,No,3,0,"Attached, Detached",3,,,Tri-Level
10257744,CLSD,4/22/2019,405000,1 Story,1957,1751,Harrison,25,60025,1625,6,2,0,No,3,0,Attached,1,,0,Ranch
10167844,CLSD,4/4/2019,405000,2 Stories,1955,1435,Maple,25,60025,3696,8,3,1,No,4,0,Attached,2,,,Contemporary
10715237,CLSD,8/14/2020,405000,2 Stories,1957,2442,Bel Air,25,60025,1500,7,2,0,Yes,3,0,Detached,2,,,
10569584,CLSD,4/17/2020,406500,Split Level w/ Sub,1961,1326,Prairie Lawn,25,60026,1951,9,2,0,Yes,5,0,Attached,2.5,1,485,
10162935,CLSD,4/23/2019,408500,Split Level w/ Sub,1958,2400,Greenfield,25,60025,1787,8,2,0,No,4,0,Attached,1.5,,483,
10810355,CLSD,10/5/2020,409500,Split Level,1956,2254,Greenfield,25,60025,0,8,2,0,No,4,0,Attached,2,,,Tri-Level
10275196,CLSD,5/14/2019,410000,Split Level w/ Sub,1959,2936,Harrison,25,60025,0,9,2,1,No,4,0,Attached,1,,,
10730248,CLSD,8/4/2020,410000,Split Level,1958,2911,Jerrie,25,60025,1650,8,2,1,Yes,4,0,Attached,2,,,
10304448,CLSD,5/20/2019,412000,Split Level,1956,620,Arbor,25,60025,1196,7,1,1,Yes,3,0,Attached,1,,,Tri-Level
10770055,CLSD,10/9/2020,412000,2 Stories,1950,1205,Hutchings,25,60025,1502,8,3,0,Yes,5,0,Detached,2,,,
10545241,CLSD,5/22/2020,412000,Split Level,1960,317,Michael Manor,25,60025,1681,8,2,0,Yes,3,0,Detached,3,,,
10791844,CLSD,11/3/2020,412500,Split Level w/ Sub,1960,627,Beaver,25,60025,2500,11,2,0,No,4,0,Attached,1.5,,,
10269376,CLSD,4/17/2019,413500,Split Level,1961,936,LONG,25,60025,1600,9,2,1,No,4,0,,,2,,Bi-Level
10374990,CLSD,7/8/2019,415000,2 Stories,1954,111,Elm,25,60025,928,7,1,1,No,3,0,Detached,2.5,,,Traditional
10918082,CLSD,1/6/2021,415000,2 Stories,UNK,325,Nordica,25,60025,0,9,2,0,No,4,0,Detached,2,,,
10540399,CLSD,3/23/2020,415000,2 Stories,UNK,2140,Walnut,25,60025,0,8,2,0,No,4,0,Detached,2,,,Cape Cod
10092003,CLSD,2/22/2019,415000,1 Story,1957,506,Briarhill,25,60025,1707,8,2,1,Yes,3,0,Attached,2,,,Ranch
10631282,CLSD,7/23/2020,416900,1 Story,1959,1110,Pam Anne,25,60025,1313,8,2,1,Yes,3,0,Attached,2,,,Ranch
10365920,CLSD,6/17/2019,417000,Split Level,1960,1230,Pfingsten,25,60025,1137,7,2,0,Yes,3,0,Attached,2,,,
10313679,CLSD,6/3/2019,418000,2 Stories,1954,315,Nordica,25,60025,984,7,2,0,No,3,0,Detached,2.5,2,984,Cape Cod
10319222,CLSD,6/12/2019,420000,2 Stories,1951,11,Parkview,25,60025,0,8,2,0,No,3,0,Attached,1,,,
10388423,CLSD,7/26/2019,420000,2 Stories,1941,914,Glenwood,25,60025,2017,8,3,0,No,4,0,Attached,2,,,
10762316,CLSD,8/26/2020,420000,2 Stories,1976,1630,MARIE,25,60025,1996,8,2,1,No,4,0,Attached,2,,,
10821011,CLSD,9/30/2020,420000,2 Stories,1955,1909,George,25,60025,0,11,3,1,Yes,5,2,Detached,2,,,
10453295,CLSD,1/10/2020,420000,1.5 Story,1959,1205,Longmeadow,25,60025,0,9,2,0,Yes,3,0,Detached,2,,,
10481315,CLSD,10/3/2019,420000,Split Level,1968,3038,Mary Kay,25,60026,2256,12,5,1,Yes,6,0,Attached,2,,,
10779576,CLSD,12/16/2020,420000,1.5 Story,1953,247,Harlem,25,60025,1372,8,3,0,No,3,1,Detached,2,,,
10589158,CLSD,2/21/2020,420000,1 Story,1957,2212,Harrison,25,60025,0,6,2,0,Yes,3,0,Detached,2,,,Ranch
10121789,CLSD,2/1/2019,421000,2 Stories,UNK,1736,Maclean,25,60025,0,11,2,0,No,4,0,Detached,2.5,,,
10267111,CLSD,8/5/2019,421500,Other,1947,3500,LINNEMAN,25,60025,2340,7,2,0,No,4,0,Attached,2,,,Other
10775602,CLSD,9/25/2020,422350,Split Level,1957,1101,Harms,25,60025,1351,7,2,1,Yes,3,0,Detached,2.5,,,Tri-Level
10346188,CLSD,6/13/2019,424000,2 Stories,1950,107,Elm,25,60025,2016,9,2,0,No,3,1,Detached,1,,,
10266984,CLSD,4/11/2019,425000,1 Story,1953,848,Meadowlark,25,60025,1730,9,2,0,Yes,3,0,Detached,2,,,Ranch
10137499,CLSD,1/29/2019,425000,2 Stories,1956,914,Juniper,25,60025,1397,7,2,0,Yes,3,0,Detached,2,,,Tri-Level
10709409,CLSD,7/20/2020,425000,1 Story,1955,1333,Pendleton,25,60025,0,10,2,1,Yes,3,1,Attached,2,,,Ranch
10351331,CLSD,6/28/2019,425000,Split Level,1968,2234,STRAWBERRY,25,60026,0,7,2,0,No,3,0,Attached,2,,,
10573620,CLSD,12/9/2019,425000,2 Stories,1955,3119,Dell,25,60025,2600,10,3,0,,4,0,Detached,2,,,
10839477,CLSD,10/28/2020,425000,1 Story,1965,516,Shermer,25,60025,2432,10,3,0,Yes,3,1,Attached,2,,,Ranch
10782867,CLSD,9/14/2020,425000,2 Stories,1951,1934,Palmgren,25,60025,1674,8,1,1,No,3,0,Attached,1,,,
10696495,CLSD,8/6/2020,425000,1 Story,1957,1341,London,25,60025,1800,8,1,1,No,3,0,Attached,1.5,,,
10320678,CLSD,5/31/2019,425000,Split Level,1954,1240,Heatherfield,25,60025,1500,8,1,1,No,3,0,Detached,2.5,,,Bi-Level
10486135,CLSD,3/2/2020,425000,Split Level,1958,3825,Knollwood,25,60025,2100,9,2,1,No,4,0,Attached,2,,,
10802296,CLSD,8/24/2020,425500,1.5 Story,1955,3215,LINDENWOOD,25,60025,1780,7,3,0,No,3,0,Attached,2.5,,,Cape Cod
10597531,CLSD,3/27/2020,426000,Split Level w/ Sub,1958,107,Julie,25,60025,1529,8,2,0,No,4,0,Attached,1,,464,
10441522,CLSD,8/16/2019,427500,Split Level w/ Sub,1964,401,Elm,25,60025,2030,7,2,0,No,3,0,Attached,2,,,Tri-Level
10267871,CLSD,5/23/2019,428400,1 Story,1962,230,Glendale,25,60025,2471,13,3,0,No,4,0,Attached,2.5,,,Ranch
10263946,CLSD,3/11/2019,428475,1.5 Story,1952,215,NEVA,25,60025,2127,8,2,0,No,3,0,Detached,2,,,
10305186,CLSD,5/9/2019,430000,2 Stories,1953,1159,Raleigh,25,60025,1100,9,1,1,No,3,0,Attached,1,,550,Colonial
10128290,CLSD,3/21/2019,430000,Split Level w/ Sub,1963,445,Sheryl,25,60025,1325,8,3,0,No,4,0,Attached,1,,0,Tri-Level
10310649,CLSD,5/30/2019,430000,2 Stories,1956,950,Burton,25,60025,0,7,1,0,No,3,0,Attached,1,2,,Cottage
10765758,CLSD,9/21/2020,432000,Split Level,1958,210,Greenfield,25,60025,1225,7,2,0,No,3,0,Attached,2,,,Bi-Level
10302227,CLSD,4/16/2019,433000,1.5 Story,1924,1824,Grove,25,60025,2100,10,3,0,Yes,5,0,Detached,3,,1200,Bungalow
10856712,CLSD,11/30/2020,435000,3 Stories,1968,2428,Rebecca,25,60026,0,8,2,1,No,3,0,Attached,2,,,Bi-Level
10557524,CLSD,1/30/2020,435000,1 Story,1954,905,Meadowlark,25,60025,2322,8,2,0,Yes,3,1,Detached,2.5,,,
10332065,CLSD,7/29/2019,435000,2 Stories,1958,309,Ferndale,25,60025,0,7,2,0,No,3,0,Attached,2,,,Bi-Level
10277206,CLSD,3/26/2019,435000,1 Story,1961,30,Fernwood,25,60025,0,9,3,0,Yes,3,2,Attached,2.5,,,Ranch
10463829,CLSD,4/24/2020,435000,Split Level,1959,1110,Arbor,25,60025,2903,9,3,1,Yes,4,0,Attached,2.5,,,Tri-Level
10887522,CLSD,11/20/2020,435500,Split Level,1958,34,Ardmore,25,60025,1700,6,2,0,No,3,0,Detached,2.1,,,
10411490,CLSD,8/22/2019,437000,1 Story,1974,1440,Estate,25,60025,1723,6,2,1,No,2,0,Attached,2,,,Ranch
10547593,CLSD,3/16/2020,437500,2 Stories,1923,1761,Dewes,25,60025,1577,10,4,0,No,4,0,Detached,2.5,,,
10699011,CLSD,9/9/2020,438200,2 Stories,1952,615,Rosedale,25,60025,2136,9,3,0,No,4,0,Detached,4,,,Colonial
10510962,CLSD,11/1/2019,439000,1 Story,1985,2712,Maynard,25,60025,2343,9,2,1,No,3,0,Attached,2,,518,Ranch
10449269,CLSD,8/15/2019,440000,1 Story,1952,906,Windsor,25,60025,1651,7,2,0,No,3,0,Attached,2,2,1200,Ranch
10656025,CLSD,4/7/2020,440000,1 Story,1955,1010,Hunter,25,60025,0,8,2,0,No,3,0,"Attached, Detached",2,,,Ranch
10729274,CLSD,7/22/2020,440000,Split Level,1957,1107,Arbor,25,60025,1422,7,2,1,Yes,3,0,Detached,2,,,Tri-Level
10531669,CLSD,1/10/2020,440000,1.5 Story,UNK,201,Lincoln,25,60025,2256,11,2,1,Yes,3,0,Attached,1,,763,Cape Cod
10622322,CLSD,10/9/2020,440000,2 Stories,1966,1722,Executive,25,60025,2908,9,2,1,No,4,0,Attached,2,,,Colonial
10524219,CLSD,7/24/2020,440000,Split Level,1960,3829,Rugen,25,60025,0,9,2,2,No,4,0,Attached,2,,,
10813116,CLSD,11/12/2020,440000,2 Stories,1946,1833,Sunset Ridge,25,60025,3615,9,3,0,No,4,0,Attached,2,,,
10545588,CLSD,8/14/2020,440000,1 Story,1969,526,SHERMER,25,60025,2249,8,4,0,Yes,3,0,Attached,2,,,Ranch
10427398,CLSD,8/5/2019,442500,1 Story,1958,512,Short,25,60025,1316,9,2,1,Yes,3,1,Detached,2,,,Bungalow
10744812,CLSD,10/21/2020,442500,2 Stories,1973,3839,Miller,25,60026,3084,9,2,1,No,4,0,Attached,2,,,
10893585,CLSD,11/12/2020,445000,1 Story,1953,848,Meadowlark,25,60025,0,9,2,0,Yes,3,0,Detached,2,,,Ranch
10749234,CLSD,7/16/2020,445000,Split Level w/ Sub,1959,1225,Longmeadow,25,60025,1440,7,2,0,Yes,3,0,Attached,1.5,,,
10760895,CLSD,9/16/2020,445000,Split Level w/ Sub,1968,3223,Sandy,25,60026,2111,8,2,1,No,3,0,Attached,2,,,
10680482,CLSD,7/17/2020,445000,Split Level w/ Sub,1962,1040,Gladish,25,60025,2200,9,2,1,No,4,0,Attached,2,,,Tri-Level
10124572,CLSD,6/28/2019,445000,1 Story,1955,805,Revere,25,60025,1600,7,2,0,No,4,0,Detached,2,,,Ranch
10624297,CLSD,4/24/2020,445000,2 Stories,1978,3858,La Fontaine,25,60025,2800,10,2,1,No,4,0,Attached,2,,1150,
10848129,CLSD,10/16/2020,447824,2 Stories,1969,2736,Karen,25,60025,3149,10,2,1,No,4,0,Attached,2,,,Colonial
10486851,CLSD,1/7/2020,448000,1 Story,1956,1422,Sunset Ridge,25,60025,2236,7,3,0,Yes,3,0,Attached,1,,0,Ranch
10410000,CLSD,7/23/2019,448500,2 Stories,1962,3314,Bellwood,25,60026,0,8,1,1,No,4,0,Attached,1.5,,,Colonial
10681055,CLSD,7/10/2020,449000,1 Story,1974,1611,Robin,25,60025,2232,10,2,1,No,4,0,Attached,2,,,Ranch
10669113,CLSD,7/2/2020,450000,2 Stories,1950,327,Nora,25,60025,1500,8,2,1,Yes,4,0,Detached,2,,,
10745540,CLSD,8/25/2020,450000,1 Story,1956,2421,Sumac,25,60025,0,7,2,0,No,2,0,Attached,2,,,Ranch
10816209,CLSD,11/2/2020,450000,1 Story,1953,2608,Central,25,60025,1350,9,2,0,Yes,3,0,Detached,2,,1240,Ranch
10451876,CLSD,8/16/2019,450000,2 Stories,1970,1610,Longmeadow,25,60026,2769,10,2,1,No,5,0,Attached,2.5,,,Colonial
10428500,CLSD,11/15/2019,450000,2 Stories,1969,3220,Maple Leaf,25,60026,2306,9,2,1,No,4,0,Attached,2,2,,Bi-Level
10409831,CLSD,9/3/2019,450000,1 Story,1983,4011,Denice,25,60025,2500,10,2,1,Yes,3,1,Attached,2,,2500,Ranch
10777300,CLSD,9/16/2020,450000,1 Story,1954,330,Branch,25,60025,1369,10,2,0,Yes,3,0,Attached,2,,,Ranch
10615688,CLSD,4/6/2020,450000,Split Level w/ Sub,1973,3920,Miller,25,60026,2359,9,2,1,No,4,0,Attached,2,,,L Bi-Level
10272999,CLSD,5/13/2019,452000,1 Story,1960,3148,BELLWOOD,25,60026,1405,7,2,0,No,3,0,Attached,2,,,Ranch
10701669,CLSD,7/22/2020,452500,2 Stories,1922,2023,Glenview,25,60025,0,11,3,0,No,4,0,Detached,2,,,Farmhouse
10501649,CLSD,12/2/2019,452500,2 Stories,1965,1635,Imperial,25,60026,2142,8,2,1,No,4,0,Attached,2,,,Colonial
10612038,CLSD,2/7/2020,452500,Split Level,1958,1240,Sherwood,25,60025,0,10,3,1,Yes,4,0,Detached,2.5,2,,
10148474,CLSD,2/11/2019,455000,1 Story,1956,2325,FIR,25,60025,1742,7,1,1,No,3,0,Attached,2.1,,,Ranch
10444364,CLSD,10/21/2019,455000,2 Stories,1966,1722,Executive,25,60026,2908,9,2,1,No,4,0,Attached,2,,,Colonial
10576617,CLSD,2/25/2020,456000,Split Level,1957,940,Echo,25,60025,1692,8,2,0,No,3,0,Attached,2.1,,,Tri-Level
10507329,CLSD,12/6/2019,457000,Split Level w/ Sub,1959,501,Lotus,25,60025,2680,9,3,0,No,4,0,Detached,2,,,
10343147,CLSD,5/23/2019,460000,Tear Down,1962,1000,Burton,25,60025,1250,7,1,1,No,3,0,,,6,,
10507011,CLSD,3/10/2020,460000,2 Stories,1930,1611,Hawthorne,25,60025,1715,6,1,1,No,3,0,Detached,2,,,
