MLS #,YearClosed,SoldPr,SFH,Condo,Duplex,Townhouse,YearBuilt,New,Recent,20A,19A,19B,19C,19D,Pre1900,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,AttachedGarage,GarageSpaces,ParkingSpaces,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Stat,recent,new
10027029,2019,212226.24999999997,0,1,0,0,1984,0,,0,1,0,0,0,0,1400,6,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10628398,2020,209099.99999999997,0,1,0,0,1968,0,,0,0,1,0,0,0,1500,6,2,0,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10479906,2020,210124.99999999997,0,0,0,1,1971,0,,0,0,1,0,0,0,1710,7,3,0,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10671383,2020,210124.99999999997,0,1,0,0,1996,0,,0,1,0,0,0,0,1133,6,2,0,0,2,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10659217,2020,210124.99999999997,0,0,0,1,1962,0,,0,0,1,0,0,0,1176,7,1,1,1,3,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10336933,2019,217479.37499999997,0,1,0,0,1985,0,,0,1,0,0,0,0,1600,6,2,0,0,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10540187,2020,212174.99999999997,0,1,0,0,1985,0,,0,1,0,0,0,0,1500,6,2,0,0,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10760616,2020,214224.99999999997,0,1,0,0,1974,0,,0,0,1,0,0,0,1400,6,2,0,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10858355,2020,215249.99999999997,0,1,0,0,1983,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10490743,2019,220631.24999999997,0,1,0,0,1978,0,,0,1,0,0,0,0,1352,5,2,0,0,2,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10324754,2019,220631.24999999997,0,0,0,1,1965,0,,0,0,1,0,0,0,1158,7,1,1,0,3,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10073315,2019,220893.90624999997,0,0,0,1,1971,0,,0,0,1,0,0,0,1400,6,1,1,0,2,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10337869,2019,223783.12499999997,0,0,0,1,1966,0,,0,0,1,0,0,0,900,5,1,0,0,2,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10444677,2019,225884.37499999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1600,6,2,0,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10462975,2020,220374.99999999997,0,0,0,1,1970,0,,0,0,1,0,0,0,1260,5,1,1,0,2,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10793579,2020,220887.49999999997,0,0,0,1,1962,0,,0,0,1,0,0,0,1176,7,1,1,1,3,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10470760,2019,226934.99999999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1100,5,2,0,0,2,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10385129,2019,226934.99999999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1303,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10665822,2020,222424.99999999997,0,0,0,1,1982,0,,0,1,0,0,0,0,1970,7,2,1,0,3,0,0,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10799001,2020,223449.99999999997,0,0,0,1,1988,0,,0,1,0,0,0,0,1400,6,1,1,0,2,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10307961,2019,229036.24999999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1100,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10395954,2019,230316.96187499998,0,0,0,1,1979,0,,0,1,0,0,0,0,1656,6,2,1,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10771046,2020,225397.49999999997,0,1,0,0,1979,0,,0,1,0,0,0,0,1450,6,2,0,0,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10715689,2020,225499.99999999997,0,0,0,1,1962,0,,0,0,1,0,0,0,1650,7,2,1,0,3,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10167909,2019,231137.49999999997,0,1,0,0,1979,0,,0,1,0,0,0,0,1600,6,2,0,0,3,0,0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10403811,2019,231466.345625,0,1,0,0,1980,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10314351,2019,233448.87499999997,0,0,0,1,1977,0,,0,1,0,0,0,0,1232,6,1,1,0,2,0,0,1.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10638872,2020,228062.49999999997,0,0,0,1,1962,0,,0,0,1,0,0,0,1500,8,2,1,0,3,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10277299,2019,236390.62499999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1100,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10486654,2019,236390.62499999997,0,0,0,1,1980,0,,0,1,0,0,0,0,1791,7,2,1,1,3,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10429213,2019,237441.24999999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10642863,2020,231649.99999999997,0,1,0,0,1983,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10620090,2020,232674.99999999997,0,1,0,0,1977,0,,0,1,0,0,0,0,1600,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10460205,2019,239017.18749999997,0,0,0,1,1980,0,,0,1,0,0,0,0,1500,5,1,1,0,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10692044,2020,233699.99999999997,0,0,0,1,1962,0,,0,0,1,0,0,0,1512,6,2,1,0,3,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10570505,2020,234212.49999999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1100,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10499213,2020,234724.99999999997,0,1,0,0,2001,0,,1,0,0,0,0,0,1019,4,1,1,0,1,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10698490,2020,235749.99999999997,0,0,0,1,1960,0,,0,0,1,0,0,0,1270,6,1,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10610604,2020,235749.99999999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1100,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10761549,2020,235749.99999999997,0,1,0,0,1983,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10102166,2019,241643.74999999997,0,0,0,1,1963,0,,0,0,1,0,0,0,1500,8,1,1,1,3,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10451511,2019,244270.31249999997,0,0,0,1,1970,0,,0,0,1,0,0,0,1350,6,2,0,0,2,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10586590,2020,238312.49999999997,0,0,0,1,1962,0,,0,0,1,0,0,0,1176,7,2,0,0,3,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10883560,2020,239849.99999999997,0,0,0,1,1978,0,,0,1,0,0,0,0,1176,7,1,1,0,3,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10794186,2020,239849.99999999997,0,1,0,0,1986,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10562485,2020,240874.99999999997,0,0,0,1,1971,0,,0,0,1,0,0,0,1400,7,1,1,0,2,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10776245,2020,240874.99999999997,0,0,0,1,1963,0,,0,0,1,0,0,0,1320,5,1,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10331765,2019,246896.87499999997,0,0,0,1,1979,0,,0,1,0,0,0,0,1659,7,1,1,0,3,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10374890,2019,253200.62499999997,0,0,0,1,1960,0,,0,0,1,0,0,0,1320,5,1,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10634301,2020,248049.99999999997,0,1,0,0,1983,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10319249,2019,254776.56249999997,0,0,0,1,1962,0,,0,0,1,0,0,0,1320,6,1,1,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10748813,2020,249074.99999999997,0,1,0,0,2000,0,,1,0,0,0,0,0,1295,5,2,0,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10164002,2019,257403.12499999997,0,0,0,1,1960,0,,0,0,1,0,0,0,1040,5,1,1,0,2,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10750513,2020,251124.99999999997,0,0,0,1,1983,0,,0,1,0,0,0,0,1400,6,1,1,0,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10563270,2020,253174.99999999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1100,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10673941,2020,255224.99999999997,0,0,0,1,1962,0,,0,0,1,0,0,0,1320,5,1,1,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10320038,2019,262656.25,0,0,0,1,1962,0,,0,0,1,0,0,0,1237,6,1,1,0,2,0,0,1.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10565575,2019,262656.25,0,1,0,0,1983,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10425329,2019,262656.25,0,0,0,1,1960,0,,0,0,1,0,0,0,1320,5,1,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10514104,2019,262656.25,0,1,0,0,1992,0,,0,1,0,0,0,0,1800,6,2,0,0,2,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10392706,2019,264232.1875,0,0,0,1,1960,0,,0,0,1,0,0,0,1236,6,1,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10523121,2020,258299.99999999997,0,1,0,0,1980,0,,0,1,0,0,0,0,1200,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10543271,2019,264757.5,0,0,0,1,1978,0,,0,1,0,0,0,0,1950,6,2,1,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10925093,2020,259324.99999999997,0,1,0,0,1983,0,,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10332859,2019,266858.75,0,0,0,1,1966,0,,0,0,1,0,0,0,1380,6,1,1,0,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10138182,2019,267909.375,0,0,0,1,1961,0,,0,0,1,0,0,0,1512,8,2,1,0,3,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10668610,2020,261374.99999999997,0,0,0,1,1960,0,,0,0,1,0,0,0,1237,6,1,1,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10442070,2019,268329.625,0,0,0,1,1962,0,,0,0,1,0,0,0,1237,6,1,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10650364,2020,263425.0,0,1,0,0,2000,0,,1,0,0,0,0,0,1054,3,1,1,0,1,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10116735,2019,271061.25,0,1,0,0,1992,0,,0,1,0,0,0,0,1800,5,2,0,0,2,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10451912,2019,272111.875,0,0,0,1,1962,0,,0,0,1,0,0,0,1512,8,2,1,0,3,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10728387,2020,266500.0,0,0,0,1,1974,0,,0,0,1,0,0,0,1453,6,1,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10338579,2019,273162.5,0,0,0,1,1976,0,,0,1,0,0,0,0,1257,7,2,1,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10153405,2019,273162.5,0,1,0,0,1978,0,,0,1,0,0,0,0,1700,7,2,1,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10633091,2020,271112.5,0,1,0,0,1982,0,,0,1,0,0,0,0,1050,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10469164,2019,286295.3125,0,1,0,0,1982,0,,0,1,0,0,0,0,1200,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
9998647,2019,286820.625,0,0,0,1,1978,0,,0,1,0,0,0,0,1530,7,2,1,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10721343,2020,281875.0,0,0,0,1,1980,0,,0,1,0,0,0,0,1300,5,2,1,0,2,0,0,1.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10752352,2020,281875.0,0,0,0,1,1968,0,,0,0,1,0,0,0,2229,7,2,1,0,3,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10883605,2020,282900.0,0,1,0,0,2001,0,,1,0,0,0,0,0,1100,5,2,0,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10614870,2020,284437.5,0,0,0,1,1962,0,,0,0,1,0,0,0,1584,6,2,1,0,3,0,0,1.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10780621,2020,284950.0,0,0,0,1,1988,0,,0,1,0,0,0,0,1941,7,2,1,0,3,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10597332,2020,285219.57499999995,0,0,0,1,1994,0,,0,1,0,0,0,0,1994,6,2,0,0,3,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10145942,2019,294175.0,0,0,0,1,1966,0,,0,0,1,0,0,0,1600,7,2,0,0,3,0,0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10392932,2019,294175.0,0,1,0,0,1995,0,,0,1,0,0,0,0,1220,4,2,0,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10487364,2019,297326.875,0,0,0,1,1982,0,,0,1,0,0,0,0,1700,5,2,1,0,3,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10407676,2019,300478.75,0,1,0,0,1976,0,,0,1,0,0,0,0,1900,8,3,0,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10770385,2020,295200.0,0,1,0,0,1976,0,,0,1,0,0,0,0,1600,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10530365,2019,302580.0,0,1,0,0,2000,0,,1,0,0,0,0,0,1400,5,2,0,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10568011,2020,295200.0,0,0,0,1,1978,0,,0,1,0,0,0,0,1605,7,2,1,0,3,0,0,1.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10492870,2019,309934.375,0,0,0,1,1978,0,,0,1,0,0,0,0,1947,8,2,1,0,3,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10172551,2019,315187.5,0,0,0,1,1978,0,,0,1,0,0,0,0,1874,7,2,1,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10532909,2020,307500.0,0,1,0,0,1976,0,,0,1,0,0,0,0,2150,8,2,1,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10845967,2020,312625.0,0,1,0,0,2010,0,,1,0,0,0,0,0,1184,5,1,1,0,1,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10574111,2020,314675.0,0,0,0,1,1991,0,,0,1,0,0,0,0,2000,6,2,1,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10651318,2020,315700.0,0,0,0,1,1971,0,,0,0,1,0,0,0,1710,7,3,0,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10153565,2019,325693.75,0,0,0,1,1970,0,,0,0,1,0,0,0,2200,8,2,1,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10887491,2020,317750.0,0,0,0,1,1974,0,,0,0,1,0,0,0,1420,6,2,1,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10612694,2020,322875.0,0,0,0,1,1980,0,,0,1,0,0,0,0,1700,7,2,1,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10349289,2019,334098.75,0,0,0,1,1991,0,,0,1,0,0,0,0,2000,6,2,1,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10677339,2020,328000.0,0,0,0,1,1978,0,,0,1,0,0,0,0,2040,7,2,1,0,3,0,0,1.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10475625,2019,336200.0,0,1,0,0,1994,0,,0,1,0,0,0,0,1744,6,2,0,0,2,0,0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10341013,2019,336200.0,0,1,0,0,2001,0,,1,0,0,0,0,0,1600,5,2,0,0,2,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10342680,2019,338038.59375,0,0,0,1,1968,0,,0,0,1,0,0,0,1800,7,3,0,0,3,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10442356,2019,341453.125,0,1,0,0,1983,0,,0,1,0,0,0,0,1950,6,2,0,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10493449,2019,341453.125,0,1,0,0,1983,0,,0,1,0,0,0,0,1695,6,2,0,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10497164,2019,346706.25,0,0,0,1,1970,0,,0,0,1,0,0,0,2450,7,3,1,1,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10483397,2019,346706.25,0,1,0,0,1994,0,,0,1,0,0,0,0,1744,6,2,0,0,2,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10325724,2019,349858.125,0,1,0,0,1983,0,,0,1,0,0,0,0,1491,8,2,1,0,3,0,0,1.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10498356,2019,351959.375,0,0,0,1,1970,0,,0,0,1,0,0,0,2650,7,2,1,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10318304,2019,353010.0,0,0,0,1,1977,0,,0,1,0,0,0,0,2600,8,2,1,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10605151,2020,346449.99999999994,0,1,0,0,2005,0,,1,0,0,0,0,0,1651,7,2,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10759542,2020,348499.99999999994,0,1,0,0,1991,0,,0,1,0,0,0,0,1800,6,2,0,0,2,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10377764,2019,357212.5,0,1,0,0,1999,0,,0,1,0,0,0,0,1360,5,2,0,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10328376,2019,357212.5,0,1,0,0,1978,0,,0,1,0,0,0,0,1874,9,2,1,0,3,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10655085,2020,350293.74999999994,0,1,0,0,2005,0,,1,0,0,0,0,0,1995,5,2,1,0,2,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10788514,2020,353624.99999999994,0,0,0,1,1978,0,,0,1,0,0,0,0,2050,7,2,1,0,3,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10557546,2020,356699.99999999994,0,1,0,0,1979,0,,0,1,0,0,0,0,1500,7,2,1,0,3,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10280521,2019,367718.75,0,0,0,1,1993,0,,0,1,0,0,0,0,2010,7,2,0,0,2,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10644956,2020,358749.99999999994,0,0,0,1,1974,0,,0,0,1,0,0,0,2650,7,2,1,0,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
