SoldPr,SFH,Condo,Duplex,Townhouse,New,Recent,20A,19A,19B,19C,19D,Pre1900,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces,60002,60025,60026,60029,60035,60053,60062,60067,60076,60077,60091,60201,60202,60203,60625,60626,60638,63104
250584.5687,1,0,0,0,0,0,0,1,0,0,0,0,1139,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343375,0,1,0,0,0,0,0,1,0,0,0,0,1672,6,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143935.625,0,0,0,1,0,0,0,1,0,0,0,0,1280,8,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396268.8277,1,0,0,0,0,0,0,1,0,0,0,0,1466,8,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
446515.625,0,0,0,1,0,0,0,1,0,0,0,0,2040,9,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274607.1094,1,0,0,0,0,0,0,1,0,0,0,0,2130,8,2,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
195926.7881,0,1,0,0,0,0,0,1,0,0,0,0,1750,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158875,1,0,0,0,0,0,1,0,0,0,0,0,2177,7,2,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216428.75,0,0,0,1,0,0,0,1,0,0,0,0,1070,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
549214.2187,1,0,0,0,0,0,0,1,0,0,0,0,2654,9,2,1,0,4,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
268145.7656,0,0,0,1,0,0,0,1,0,0,0,0,1714,7,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
372971.875,0,0,0,1,0,0,0,1,0,0,0,0,1600,7,2,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185525,0,1,0,0,0,0,0,1,0,0,0,0,950,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218325,0,0,0,1,0,0,0,1,0,0,0,0,1069,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305450,1,0,0,0,0,0,0,1,0,0,0,0,1413,7,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123000,1,0,0,0,0,0,0,1,0,0,0,0,1302,5,2,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461393.7883,1,0,0,0,0,0,0,1,0,0,0,0,2400,8,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398449.5312,1,0,0,0,0,0,0,1,0,0,0,0,1900,6,2,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
519675,0,0,0,1,0,0,0,1,0,0,0,0,2560,6,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336200,1,0,0,0,0,0,0,1,0,0,0,0,1288,8,2,0,0,3,0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
343375,1,0,0,0,0,0,0,1,0,0,0,0,1980,7,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
430756.25,0,0,0,1,0,0,0,1,0,0,0,0,2450,7,2,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888434.7656,1,0,0,0,0,0,1,0,0,0,0,0,3043,8,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267909.375,0,1,0,0,0,0,1,0,0,0,0,0,1540,5,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233700,0,0,0,1,0,0,0,1,0,0,0,0,1512,6,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360800,1,0,0,0,0,0,0,1,0,0,0,0,1800,6,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
535818.75,0,0,0,1,0,0,0,1,0,0,0,0,2100,5,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134611.3281,0,1,0,0,0,0,0,1,0,0,0,0,800,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579501.7676,1,0,0,0,0,0,0,0,1,0,0,0,1695,8,1,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137350,0,1,0,0,0,0,0,1,0,0,0,0,1186,7,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632937.5,1,0,0,0,0,0,0,1,0,0,0,0,4177,11,2,1,0,3,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383478.125,1,0,0,0,0,0,0,1,0,0,0,0,2063,8,2,0,0,3,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251125,0,0,0,1,0,0,0,1,0,0,0,0,1400,6,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584250,1,0,0,0,0,0,0,1,0,0,0,0,3481,9,3,1,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1178750,1,0,0,0,0,0,1,0,0,0,0,0,5500,14,4,1,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220375,0,1,0,0,0,0,0,1,0,0,0,0,1000,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288921.875,0,1,0,0,0,0,1,0,0,0,0,0,1500,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
599625,0,1,0,0,0,0,1,0,0,0,0,0,1459,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
726901.1719,1,0,0,0,0,0,0,1,0,0,0,0,2480,7,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
768750,1,0,0,0,0,0,0,0,0,0,0,1,5465,13,4,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281875,0,1,0,0,0,0,0,0,1,0,0,0,1772,6,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
420250,1,0,0,0,0,0,0,0,1,0,0,0,1494,8,2,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131976.2845,0,1,0,0,0,0,0,1,0,0,0,0,1200,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174250,0,1,0,0,0,0,0,1,0,0,0,0,1254,5,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346706.25,0,0,0,1,0,0,1,0,0,0,0,0,1880,5,2,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
781562.5,1,0,0,0,0,0,0,0,1,0,0,0,2202,9,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264915.0937,0,1,0,0,0,0,0,1,0,0,0,0,1500,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312522.5,0,1,0,0,0,0,0,1,0,0,0,0,1500,5,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263425,1,0,0,0,0,0,1,0,0,0,0,0,3000,11,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288921.875,0,1,0,0,0,0,0,1,0,0,0,0,2272,7,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239850,1,0,0,0,0,0,0,1,0,0,0,0,1287,6,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480135.625,0,0,0,1,0,0,1,0,0,0,0,0,1930,8,2,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214225,0,0,0,1,0,0,0,1,0,0,0,0,1634,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
449142.1875,1,0,0,0,0,0,0,1,0,0,0,0,2030,7,2,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698161.6533,1,0,0,0,0,0,0,1,0,0,0,0,2802,10,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1155687.5,1,0,0,0,0,0,0,1,0,0,0,0,3842,10,4,1,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
556831.25,1,0,0,0,0,0,0,1,0,0,0,0,2700,7,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146982.4375,1,0,0,0,0,0,0,1,0,0,0,0,1080,4,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507375,1,0,0,0,0,0,0,1,0,0,0,0,3000,11,3,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151222.366,0,1,0,0,0,0,0,1,0,0,0,0,1000,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143340.1,1,0,0,0,0,0,0,1,0,0,0,0,961,5,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141834.375,1,0,0,0,0,0,0,0,1,0,0,0,1192,5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
313086.25,0,0,0,1,0,0,1,0,0,0,0,0,1450,5,2,1,0,2,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271625,1,0,0,0,0,0,0,1,0,0,0,0,1310,7,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317750,1,0,0,0,0,0,0,1,0,0,0,0,1110,6,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
642982.5,1,0,0,0,0,0,0,0,0,0,0,1,2470,9,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
330841.8125,1,0,0,0,0,0,0,1,0,0,0,0,1615,7,2,0,0,3,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
579501.7676,1,0,0,0,0,0,0,1,0,0,0,0,2534,8,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330946.875,0,1,0,0,0,0,1,0,0,0,0,0,1899,5,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233700,1,0,0,0,0,0,1,0,0,0,0,0,2274,9,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250100,0,0,0,1,0,0,0,1,0,0,0,0,1300,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
243437.5,0,1,0,0,0,0,0,1,0,0,0,0,2350,6,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249075,0,1,0,0,0,0,1,0,0,0,0,0,1295,5,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479216.3281,1,0,0,0,0,0,0,1,0,0,0,0,2400,8,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211150,1,0,0,0,0,0,1,0,0,0,0,0,2034,8,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220375,1,0,0,0,0,0,0,1,0,0,0,0,1988,6,2,0,0,3,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630375,1,0,0,0,0,0,0,0,1,0,0,0,3143,9,2,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271625,0,0,0,1,0,0,0,1,0,0,0,0,1328,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
463601.4141,0,1,0,0,0,0,1,0,0,0,0,0,2765,7,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
589597.6172,1,0,0,0,0,0,0,1,0,0,0,0,2695,8,2,1,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220762.5781,0,1,0,0,0,0,0,0,1,0,0,0,1528,5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1281250,1,0,0,0,0,0,0,0,1,0,0,0,3526,11,2,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
410000,0,0,0,1,0,0,1,0,0,0,0,0,1840,7,2,2,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315700,0,1,0,0,0,0,0,1,0,0,0,0,1216,6,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
429180.3125,1,0,0,0,0,0,0,1,0,0,0,0,1787,8,2,0,0,4,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246000,0,1,0,0,0,0,0,1,0,0,0,0,2350,6,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166918.0469,0,1,0,0,0,0,0,1,0,0,0,0,1564,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140783.75,0,1,0,0,0,0,0,1,0,0,0,0,1000,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233685.2656,0,0,0,1,0,0,0,1,0,0,0,0,1069,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
246896.875,0,1,0,0,0,0,1,0,0,0,0,0,1300,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1081375,1,0,0,0,0,0,0,0,1,0,0,0,3492,10,3,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
295269.9482,0,1,0,0,0,0,1,0,0,0,0,0,1300,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133954.6875,0,1,0,0,0,0,0,1,0,0,0,0,1000,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348500,1,0,0,0,0,0,0,1,0,0,0,0,1400,7,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324925,1,0,0,0,0,0,0,1,0,0,0,0,2306,8,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
686750,1,0,0,0,0,0,0,1,0,0,0,0,3476,10,2,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183475,1,0,0,0,0,0,0,1,0,0,0,0,1353,6,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293662.5,0,1,0,0,0,0,0,1,0,0,0,0,1600,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
814234.375,1,0,0,0,0,0,0,1,0,0,0,0,4565,13,3,1,0,4,0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
158875,0,1,0,0,0,0,0,1,0,0,0,0,825,4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
787968.75,1,0,0,0,0,0,0,1,0,0,0,0,4029,13,3,1,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461250,1,0,0,0,0,0,0,1,0,0,0,0,2009,8,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140534.2266,0,1,0,0,0,0,0,1,0,0,0,0,7196,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
399750,1,0,0,0,0,0,0,1,0,0,0,0,1924,8,2,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222425,0,1,0,0,0,0,0,1,0,0,0,0,1348,5,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364566.875,1,0,0,0,0,0,0,1,0,0,0,0,2240,9,3,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282900,0,1,0,0,0,0,1,0,0,0,0,0,1054,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
330946.875,1,0,0,0,0,1,0,0,0,0,0,0,1941,6,2,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635628.125,1,0,0,0,0,0,0,0,1,0,0,0,1869,9,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380326.25,0,0,0,1,0,0,0,1,0,0,0,0,1991,6,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
407117.1875,0,1,0,0,0,0,1,0,0,0,0,0,1396,5,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806591.0781,1,0,0,0,0,0,0,1,0,0,0,0,2636,12,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
449142.1875,0,0,0,1,0,0,1,0,0,0,0,0,2029,6,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
619212.1094,1,0,0,0,0,0,0,1,0,0,0,0,4379,11,3,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
397700,1,0,0,0,0,0,0,1,0,0,0,0,1450,7,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
188600,0,1,0,0,0,0,0,1,0,0,0,0,1300,5,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492000,0,0,0,1,0,0,0,1,0,0,0,0,2758,11,2,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394625,0,0,0,1,0,0,0,1,0,0,0,0,1892,6,2,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799608.6244,1,0,0,0,0,1,0,0,0,0,0,0,2932,9,3,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670876.5938,0,1,0,0,0,0,1,0,0,0,0,0,2600,8,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
383478.125,0,0,0,1,0,0,0,1,0,0,0,0,1955,9,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
586248.75,0,0,1,0,0,0,1,0,0,0,0,0,3037,8,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
546325,1,0,0,0,0,0,1,0,0,0,0,0,2156,7,2,0,0,4,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229600,0,0,0,1,0,0,0,1,0,0,0,0,1100,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868175,1,0,0,0,0,0,0,1,0,0,0,0,3342,10,3,1,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246371.5625,0,1,0,0,0,0,1,0,0,0,0,0,1577,6,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147910.9273,0,1,0,0,0,0,0,1,0,0,0,0,1020,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
572590.625,1,0,0,0,0,0,0,1,0,0,0,0,2472,9,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240875,0,0,0,1,0,0,0,1,0,0,0,0,1312,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
794375,0,0,0,1,0,0,1,0,0,0,0,0,3500,10,3,1,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94556.25,0,1,0,0,0,0,0,1,0,0,0,0,830,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230625,0,1,0,0,0,0,1,0,0,0,0,0,830,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
455874.7238,1,0,0,0,0,0,0,1,0,0,0,0,2713,10,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630375,1,0,0,0,0,0,0,0,1,0,0,0,2041,10,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138375,0,1,0,0,0,0,0,1,0,0,0,0,750,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
415125,1,0,0,0,0,0,0,0,1,0,0,0,1579,7,2,0,0,3,0,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97375,0,1,0,0,0,0,0,1,0,0,0,0,1000,5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142885,0,1,0,0,0,0,0,1,0,0,0,0,1387,5,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169150.625,0,1,0,0,0,0,0,1,0,0,0,0,1200,5,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586124.6449,1,0,0,0,0,0,0,1,0,0,0,0,3412,9,5,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
640625,1,0,0,0,0,0,0,1,0,0,0,0,2539,10,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126075,1,0,0,0,0,0,0,1,0,0,0,0,876,5,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693412.5,1,0,0,0,0,0,0,0,1,0,0,0,3410,10,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
302054.6875,1,0,0,0,0,0,1,0,0,0,0,0,2777,10,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659057.0625,1,0,0,0,0,0,0,1,0,0,0,0,2839,9,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
761630.8945,1,0,0,0,0,0,0,1,0,0,0,0,3510,10,2,1,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173225,0,1,0,0,0,0,0,1,0,0,0,0,1170,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
747833.2334,1,0,0,0,0,0,0,1,0,0,0,0,3650,11,3,1,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
630375,1,0,0,0,0,0,0,1,0,0,0,0,2464,10,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
537612.5,0,1,0,0,0,0,0,0,1,0,0,0,1575,5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
394625,0,1,0,0,0,0,0,1,0,0,0,0,1460,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374125,1,0,0,0,0,0,0,1,0,0,0,0,1508,8,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
257403.125,1,0,0,0,0,0,0,1,0,0,0,0,2299,6,2,0,0,3,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292125,1,0,0,0,0,0,0,1,0,0,0,0,3250,9,2,1,0,3,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565367.5781,1,0,0,0,0,0,0,1,0,0,0,0,2717,8,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497125,1,0,0,0,0,0,0,0,0,0,0,1,2100,8,2,0,0,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351854.3125,1,0,0,0,0,0,0,1,0,0,0,0,3600,10,2,1,0,4,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664200,1,0,0,0,0,0,0,1,0,0,0,0,2588,8,2,1,0,3,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234212.5,0,1,0,0,0,0,1,0,0,0,0,0,1250,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198686.3203,0,0,0,1,0,0,0,1,0,0,0,0,1344,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145272.5453,0,1,0,0,0,0,0,1,0,0,0,0,850,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
189625,0,1,0,0,0,0,0,1,0,0,0,0,1100,5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164000,0,1,0,0,0,0,0,1,0,0,0,0,900,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
571775.0773,1,0,0,0,0,0,0,1,0,0,0,0,2668,8,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143410.3125,1,0,0,0,0,0,0,0,1,0,0,0,906,5,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218530,0,1,0,0,0,0,0,1,0,0,0,0,1300,6,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
446516.6756,1,0,0,0,0,0,0,0,1,0,0,0,2912,8,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442313.125,0,0,0,1,0,0,1,0,0,0,0,0,1835,7,2,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94300,1,0,0,0,0,0,0,1,0,0,0,0,1535,7,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
